chr7	4979738	1238636765	5047732	67994	49892	0.477520405912
chr7	5047732	1238704759	5120380	72648	49892	0.453495574612
chr7	5120380	1238777407	5190994	70614	49892	0.485520073639
chr7	5190994	1238848021	5257950	66956	49891	0.472631688994
chr7	5257950	1238914977	5330075	72125	49892	0.527770845465
chr7	5330075	1238987102	5398733	68658	49892	0.548085465853
chr7	5398733	1239055760	5459079	60346	49892	0.546771173381
chr7	5459079	1239116106	5517554	58475	49891	0.556074286887
chr7	5517554	1239174581	5580382	62828	49892	0.55054194719
chr7	5580382	1239237409	5643914	63532	49892	0.553901122251
chr7	5643914	1239300941	5701764	57850	49892	0.503776944219
chr7	5701764	1239358791	5756323	54559	49891	0.463911290323
chr7	5756323	1239413350	5820899	64576	49892	0.428109079084
chr7	5820899	1239477926	5896344	75445	49892	0.4814701906
chr7	5896344	1239553371	6048930	152586	49892	0.465845714248
chr7	6048930	1239705957	6111622	62692	49891	0.455967970906
chr7	6111622	1239768649	6175615	63993	49892	0.461558896147
chr7	6175615	1239832642	6229644	54029	49892	0.492245049047
chr7	6229644	1239886671	6286414	56770	49892	0.425040954008
chr7	6286414	1239943441	6348244	61830	49891	0.453348643884
chr7	6348244	1240005271	6415875	67631	49892	0.473281878401
chr7	6415875	1240072902	6475927	60052	49892	0.481791084542
chr7	6475927	1240132954	6538119	62192	49892	0.473043590115
chr7	6538119	1240195146	6598345	60226	49891	0.539625085095
chr7	6598345	1240255372	6659855	61510	49892	0.509518622685
chr7	6659855	1240316882	6718456	58601	49892	0.544213508071
chr7	6718456	1240375483	6837069	118613	49892	0.470981503027
chr7	6837069	1240494096	6966458	129389	49891	0.473096839014
chr7	6966458	1240623485	7071647	105189	49892	0.451078999905
chr7	7071647	1240728674	7127086	55439	49892	0.414357864358
chr7	7127086	1240784113	7185842	58756	49892	0.392378780401
chr7	7185842	1240842869	7244347	58505	49891	0.382388131132
chr7	7244347	1240901374	7297125	52778	49892	0.364216828663
chr7	7297125	1240954152	7351641	54516	49892	0.398169378359
chr7	7351641	1241008668	7404479	52838	49892	0.387478945476
chr7	7404479	1241061506	7459715	55236	49891	0.401379510111
chr7	7459715	1241116742	7520156	60441	49892	0.386850203501
chr7	7520156	1241177183	7572206	52050	49892	0.370809398475
chr7	7572206	1241229233	7627808	55602	49892	0.377443663112
chr7	7627808	1241284835	7685210	57402	49891	0.375224291413
chr7	7685210	1241342237	7742336	57126	49892	0.373291088277
chr7	7742336	1241399363	7796598	54262	49892	0.368630558576
chr7	7796598	1241453625	7849148	52550	49892	0.37841335084
chr7	7849148	1241506175	7901276	52128	49891	0.366456291124
chr7	7901276	1241558303	7953784	52508	49892	0.380925174732
chr7	7953784	1241610811	8005436	51652	49892	0.384875999458
chr7	8005436	1241662463	8059130	53694	49891	0.36763199553
chr7	8059130	1241716157	8113212	54082	49892	0.367509198824
chr7	8113212	1241770239	8169013	55801	49892	0.416866778968
chr7	8169013	1241826040	8220422	51409	49892	0.395448356351
chr7	8220422	1241877449	8271682	51260	49891	0.39131113322
chr7	8271682	1241928709	8327601	55919	49892	0.399427753934
chr7	8327601	1241984628	8385554	57953	49892	0.395865686579
chr7	8385554	1242042581	8441217	55663	49892	0.387108364473
chr7	8441217	1242098244	8493120	51903	49891	0.408928020962
chr7	8493120	1242150147	8544701	51581	49892	0.373386064906
chr7	8544701	1242201728	8595764	51063	49892	0.375685414382
chr7	8595764	1242252791	8646670	50906	49892	0.373367120435
chr7	8646670	1242303697	8698710	52040	49891	0.353240714052
chr7	8698710	1242355737	8750764	52054	49892	0.362981461915
chr7	8750764	1242407791	8810653	59889	49892	0.372265820671
chr7	8810653	1242467680	8862806	52153	49892	0.347355907505
chr7	8862806	1242519833	8915506	52700	49891	0.337507827176
chr7	8915506	1242572533	8969530	54024	49892	0.352484960666
chr7	8969530	1242626557	9021476	51946	49892	0.355516199203
chr7	9021476	1242678503	9072637	51161	49892	0.349478128298
chr7	9072637	1242729664	9125942	53305	49891	0.353224777699
chr7	9125942	1242782969	9177831	51889	49892	0.35209096165
chr7	9177831	1242834858	9232514	54683	49892	0.357087996489
chr7	9232514	1242889541	9283367	50853	49892	0.327958469344
chr7	9283367	1242940394	9338075	54708	49891	0.346999579594
chr7	9338075	1242995102	9389409	51334	49892	0.32967760787
chr7	9389409	1243046436	9450325	60916	49892	0.364167637934
chr7	9450325	1243107352	9514596	64271	49892	0.367920711974
chr7	9514596	1243171623	9565920	51324	49891	0.328884559182
chr7	9565920	1243222947	9617439	51519	49892	0.34210015528
chr7	9617439	1243274466	9670915	53476	49892	0.343063373039
chr7	9670915	1243327942	9726053	55138	49892	0.355120694971
chr7	9726053	1243383080	9784611	58558	49891	0.371386123397
chr7	9784611	1243441638	9837903	53292	49892	0.338731165444
chr7	9837903	1243494930	9893701	55798	49892	0.349432785534
chr7	9893701	1243550728	9947294	53593	49892	0.350860170915
chr7	9947294	1243604321	9999669	52375	49891	0.34120589583
chr7	9999669	1243656696	10051468	51799	49892	0.342297297297
chr7	10051468	1243708495	10105759	54291	49892	0.349701613497
chr7	10105759	1243762786	10157596	51837	49892	0.350360739226
chr7	10157596	1243814623	10213992	56396	49891	0.346135432736
chr7	10213992	1243871019	10265525	51533	49892	0.347013622075
chr7	10265525	1243922552	10323737	58212	49892	0.350110799993
chr7	10323737	1243980764	10376296	52559	49892	0.357648401826
chr7	10376296	1244033323	10434323	58027	49891	0.369873164679
chr7	10434323	1244091350	10486267	51944	49892	0.361882760612
chr7	10486267	1244143294	10542531	56264	49892	0.375597618413
chr7	10542531	1244199558	10602885	60354	49892	0.365586943915
chr7	10602885	1244259912	10657000	54115	49891	0.358193510237
chr7	10657000	1244314027	10715223	58223	49892	0.377370156636
chr7	10715223	1244372250	10772147	56924	49892	0.374510320597
chr7	10772147	1244429174	10831719	59572	49892	0.370923069176
chr7	10831719	1244488746	10889323	57604	49891	0.369672771461
chr7	10889323	1244546350	10944981	55658	49892	0.378034100505
chr7	10944981	1244602008	11001490	56509	49892	0.397611042293
chr7	11001490	1244658517	11057858	56368	49892	0.378293033405
chr7	11057858	1244714885	11110327	52469	49891	0.34518772632
chr7	11110327	1244767354	11162704	52377	49892	0.343407537516
chr7	11162704	1244819731	11214368	51664	49892	0.335139843221
chr7	11214368	1244871395	11267093	52725	49892	0.394112961347
chr7	11267093	1244924120	11318381	51288	49891	0.376474487707
chr7	11318381	1244975408	11371753	53372	49892	0.366290071759
chr7	11371753	1245028780	11425579	53826	49892	0.357850149553
chr7	11425579	1245082606	11483339	57760	49891	0.373712366476
chr7	11483339	1245140366	11534265	50926	49892	0.347831209378
chr7	11534265	1245191292	11589427	55162	49892	0.368671029494
chr7	11589427	1245246454	11644079	54652	49892	0.368525058094
chr7	11644079	1245301106	11694571	50492	49891	0.345136949676
chr7	11694571	1245351598	11748050	53479	49892	0.348223635004
chr7	11748050	1245405077	11800367	52317	49892	0.349803127031
chr7	11800367	1245457394	11851978	51611	49892	0.338119042083
chr7	11851978	1245509005	11903278	51300	49891	0.348199840159
chr7	11903278	1245560305	11955823	52545	49892	0.351311232063
chr7	11955823	1245612850	12006679	50856	49892	0.343590852783
chr7	12006679	1245663706	12059585	52906	49892	0.347931275635
chr7	12059585	1245716612	12111095	51510	49891	0.354254431092
chr7	12111095	1245768122	12162715	51620	49892	0.368067259449
chr7	12162715	1245819742	12220523	57808	49892	0.360532097078
chr7	12220523	1245877550	12275483	54960	49892	0.353905496625
chr7	12275483	1245932510	12330059	54576	49891	0.368250361874
chr7	12330059	1245987086	12381754	51695	49892	0.372098421541
chr7	12381754	1246038781	12434150	52396	49892	0.337881939806
chr7	12434150	1246091177	12490022	55872	49892	0.36436203533
chr7	12490022	1246147049	12550480	60458	49891	0.364230304835
chr7	12550480	1246207507	12608187	57707	49892	0.379981978235
chr7	12608187	1246265214	12660383	52196	49892	0.38914113838
chr7	12660383	1246317410	12715478	55095	49892	0.388122549731
chr7	12715478	1246372505	12771279	55801	49891	0.39505752482
chr7	12771279	1246428306	12826660	55381	49892	0.372630096421
chr7	12826660	1246483687	12879711	53051	49892	0.365377365604
chr7	12879711	1246536738	12935869	56158	49892	0.380508912196
chr7	12935869	1246592896	12991330	55461	49891	0.36866683495
chr7	12991330	1246648357	13046044	54714	49892	0.36282555058
chr7	13046044	1246703071	13099349	53305	49892	0.358665065846
chr7	13099349	1246756376	13157931	58582	49892	0.374852772989
chr7	13157931	1246814958	13214317	56386	49891	0.358788373207
chr7	13214317	1246871344	13267779	53462	49892	0.360211735219
chr7	13267779	1246924806	13324163	56384	49892	0.347858472998
chr7	13324163	1246981190	13376650	52487	49892	0.346345831428
chr7	13376650	1247033677	13430407	53757	49891	0.343130324789
chr7	13430407	1247087434	13482980	52573	49892	0.331627800814
chr7	13482980	1247140007	13536974	53994	49892	0.364959718492
chr7	13536974	1247194001	13588917	51943	49892	0.341617896196
chr7	13588917	1247245944	13641674	52757	49891	0.343436066568
chr7	13641674	1247298701	13695927	54253	49892	0.35339329819
chr7	13695927	1247352954	13752464	56537	49892	0.350613746507
chr7	13752464	1247409491	13804083	51619	49892	0.356683456025
chr7	13804083	1247461110	13870227	66144	49891	0.379983369869
chr7	13870227	1247527254	13923126	52899	49892	0.379810964083
chr7	13923126	1247580153	13976841	53715	49892	0.364602725445
chr7	13976841	1247633868	14028949	52108	49892	0.35629161949
chr7	14028949	1247685976	14081261	52312	49891	0.3695257393
chr7	14081261	1247738288	14135467	54206	49892	0.366170420794
chr7	14135467	1247792494	14187124	51657	49892	0.359711951682
chr7	14187124	1247844151	14240453	53329	49892	0.360810050628
chr7	14240453	1247897480	14292230	51777	49891	0.341921279308
chr7	14292230	1247949257	14351020	58790	49892	0.363661104591
chr7	14351020	1248008047	14412312	61292	49892	0.351802000228
chr7	14412312	1248069339	14464507	52195	49892	0.352862288298
chr7	14464507	1248121534	14518778	54271	49891	0.348522258255
chr7	14518778	1248175805	14569999	51221	49892	0.340673929171
chr7	14569999	1248227026	14622071	52072	49892	0.340886831947
chr7	14622071	1248279098	14672783	50712	49892	0.333701417782
chr7	14672783	1248329810	14731753	58970	49891	0.350239948449
chr7	14731753	1248388780	14789911	58158	49892	0.364999398201
chr7	14789911	1248446938	14841187	51276	49892	0.365134465745
chr7	14841187	1248498214	14892224	51037	49892	0.354970806066
chr7	14892224	1248549251	14943581	51357	49891	0.350811947506
chr7	14943581	1248600608	14995498	51917	49892	0.335991371008
chr7	14995498	1248652525	15047388	51890	49892	0.352084176447
chr7	15047388	1248704415	15098876	51488	49891	0.372467905766
chr7	15098876	1248755903	15153545	54669	49892	0.350832266325
chr7	15153545	1248810572	15206078	52533	49892	0.358567784673
chr7	15206078	1248863105	15257366	51288	49892	0.353779562869
chr7	15257366	1248914393	15309520	52154	49891	0.346850733391
chr7	15309520	1248966547	15363136	53616	49892	0.350560456572
chr7	15363136	1249020163	15415281	52145	49892	0.357956506731
chr7	15415281	1249072308	15467686	52405	49892	0.349387474717
chr7	15467686	1249124713	15519978	52292	49891	0.347312259767
chr7	15519978	1249177005	15575408	55430	49892	0.348036297379
chr7	15575408	1249232435	15633537	58129	49892	0.357681059694
chr7	15633537	1249290564	15684192	50655	49892	0.347125710676
chr7	15684192	1249341219	15735593	51401	49891	0.354149643983
chr7	15735593	1249392620	15786735	51142	49892	0.345364957081
chr7	15786735	1249443762	15839023	52288	49892	0.356174338771
chr7	15839023	1249496050	15891808	52785	49892	0.364206418369
chr7	15891808	1249548835	15944476	52668	49891	0.360477700355
chr7	15944476	1249601503	16004908	60432	49892	0.37375275098
chr7	16004908	1249661935	16058998	54090	49892	0.354994361354
chr7	16058998	1249716025	16110004	51006	49892	0.363008998765
chr7	16110004	1249767031	16163232	53228	49891	0.361381953446
chr7	16163232	1249820259	16218405	55173	49892	0.360532134701
chr7	16218405	1249875432	16276260	57855	49892	0.356125553097
chr7	16276260	1249933287	16332952	56692	49892	0.359003757078
chr7	16332952	1249989979	16384766	51814	49891	0.366882176976
chr7	16384766	1250041793	16442764	57998	49892	0.387127364265
chr7	16442764	1250099791	16494703	51939	49892	0.374104736234
chr7	16494703	1250151730	16548915	54212	49892	0.379761311862
chr7	16548915	1250205942	16601785	52870	49891	0.392937527189
chr7	16601785	1250258812	16656870	55085	49892	0.399248447881
chr7	16656870	1250313897	16710210	53340	49892	0.375808477531
chr7	16710210	1250367237	16764529	54319	49892	0.380798969072
chr7	16764529	1250421556	16817942	53413	49891	0.403789268731
chr7	16817942	1250474969	16871628	53686	49892	0.390951254494
chr7	16871628	1250528655	16924690	53062	49892	0.368769198877
chr7	16924690	1250581717	16977834	53144	49892	0.378455169818
chr7	16977834	1250634861	17032076	54242	49891	0.383902070313
chr7	17032076	1250689103	17086464	54388	49892	0.36729853463
chr7	17086464	1250743491	17141465	55001	49892	0.365313988582
chr7	17141465	1250798492	17194682	53217	49892	0.366079146154
chr7	17194682	1250851709	17249312	54630	49891	0.367410444619
chr7	17249312	1250906339	17306841	57529	49892	0.361724317747
chr7	17306841	1250963868	17357838	50997	49892	0.356563002471
chr7	17357838	1251014865	17412777	54939	49892	0.364379322898
chr7	17412777	1251069804	17469133	56356	49891	0.384104902674
chr7	17469133	1251126160	17521928	52795	49892	0.376998257444
chr7	17521928	1251178955	17573400	51472	49892	0.373263652789
chr7	17573400	1251230427	17630588	57188	49892	0.374250292888
chr7	17630588	1251287615	17683083	52495	49891	0.382562480951
chr7	17683083	1251340110	17735283	52200	49892	0.40334476351
chr7	17735283	1251392310	17791875	56592	49892	0.384923930521
chr7	17791875	1251448902	17844899	53024	49892	0.363111739745
chr7	17844899	1251501926	17899347	54448	49891	0.342540726184
chr7	17899347	1251556374	17950861	51514	49892	0.353761040474
chr7	17950861	1251607888	18003314	52453	49892	0.375509970641
chr7	18003314	1251660341	18061850	58536	49892	0.397423851581
chr7	18061850	1251718877	18115508	53658	49891	0.369611807898
chr7	18115508	1251772535	18167181	51673	49892	0.379010721059
chr7	18167181	1251824208	18225637	58456	49892	0.378945207588
chr7	18225637	1251882664	18277454	51817	49892	0.358215291983
chr7	18277454	1251934481	18329511	52057	49891	0.365707480118
chr7	18329511	1251986538	18380298	50787	49892	0.355812396629
chr7	18380298	1252037325	18431332	51034	49892	0.355403154698
chr7	18431332	1252088359	18483494	52162	49891	0.360121158676
chr7	18483494	1252140521	18534328	50834	49892	0.350447526311
chr7	18534328	1252191355	18585318	50990	49892	0.356455060697
chr7	18585318	1252242345	18636933	51615	49892	0.359888406696
chr7	18636933	1252293960	18688221	51288	49891	0.353038663261
chr7	18688221	1252345248	18738743	50522	49892	0.348455159036
chr7	18738743	1252395770	18794091	55348	49892	0.366619089776
chr7	18794091	1252451118	18844688	50597	49892	0.366536226728
chr7	18844688	1252501715	18895505	50817	49891	0.361407375339
chr7	18895505	1252552532	18947053	51548	49892	0.364662748065
chr7	18947053	1252604080	19000064	53011	49892	0.350015090923
chr7	19000064	1252657091	19058419	58355	49892	0.367794228528
chr7	19058419	1252715446	19118976	60557	49891	0.365897156445
chr7	19118976	1252776003	19169899	50923	49892	0.386850993638
chr7	19169899	1252826926	19220790	50891	49892	0.357010925096
chr7	19220790	1252877817	19289369	68579	49892	0.383100029163
chr7	19289369	1252946396	19340748	51379	49891	0.343051771117
chr7	19340748	1252997775	19393044	52296	49892	0.35921754594
chr7	19393044	1253050071	19447013	53969	49892	0.354845284417
chr7	19447013	1253104040	19501613	54600	49892	0.366458489771
chr7	19501613	1253158640	19553661	52048	49891	0.354070203078
chr7	19553661	1253210688	19609448	55787	49892	0.36059726106
chr7	19609448	1253266475	19660677	51229	49892	0.354967792309
chr7	19660677	1253317704	19718178	57501	49892	0.368369795833
chr7	19718178	1253375205	19775139	56961	49891	0.369263719673
chr7	19775139	1253432166	19826391	51252	49892	0.350613622617
chr7	19826391	1253483418	19881069	54678	49892	0.348945664698
chr7	19881069	1253538096	19949834	68765	49892	0.364511531862
chr7	19949834	1253606861	20006857	57023	49891	0.372615039282
chr7	20006857	1253663884	20060856	53999	49892	0.350703703704
chr7	20060856	1253717883	20119543	58687	49892	0.365014994547
chr7	20119543	1253776570	20175826	56283	49892	0.380623267714
chr7	20175826	1253832853	20228322	52496	49891	0.357125169057
chr7	20228322	1253885349	20279741	51419	49892	0.38257487359
chr7	20279741	1253936768	20332394	52653	49892	0.348216659703
chr7	20332394	1253989421	20384169	51775	49892	0.385738566131
chr7	20384169	1254041196	20436479	52310	49891	0.371413278278
chr7	20436479	1254093506	20488688	52209	49892	0.373932196897
chr7	20488688	1254145715	20541543	52855	49892	0.37734599667
chr7	20541543	1254198570	20600884	59341	49892	0.371945670857
chr7	20600884	1254257911	20657695	56811	49891	0.376680982891
chr7	20657695	1254314722	20712518	54823	49892	0.373486064497
chr7	20712518	1254369545	20767222	54704	49892	0.368668311854
chr7	20767222	1254424249	20822461	55239	49892	0.396614771904
chr7	20822461	1254479488	20878955	56494	49891	0.419594654394
chr7	20878955	1254535982	20936214	57259	49892	0.376283618582
chr7	20936214	1254593241	20991511	55297	49892	0.378874462006
chr7	20991511	1254648538	21043475	51964	49892	0.381314346195
chr7	21043475	1254700502	21096868	53393	49891	0.372888339514
chr7	21096868	1254753895	21148904	52036	49892	0.389780348598
chr7	21148904	1254805931	21200782	51878	49892	0.394302126101
chr7	21200782	1254857809	21257709	56927	49892	0.39555227656
chr7	21257709	1254914736	21314193	56484	49891	0.386456581393
chr7	21314193	1254971220	21366682	52489	49892	0.373328253001
chr7	21366682	1255023709	21423282	56600	49892	0.392342891468
chr7	21423282	1255080309	21477073	53791	49892	0.410042385485
chr7	21477073	1255134100	21530901	53828	49891	0.38261903435
chr7	21530901	1255187928	21585891	54990	49892	0.397428670146
chr7	21585891	1255242918	21638769	52878	49892	0.394561167949
chr7	21638769	1255295796	21695105	56336	49892	0.379271171699
chr7	21695105	1255352132	21747960	52855	49891	0.371216134403
chr7	21747960	1255404987	21799882	51922	49892	0.39818577509
chr7	21799882	1255456909	21852608	52726	49892	0.39114685076
chr7	21852608	1255509635	21906761	54153	49892	0.373471950364
chr7	21906761	1255563788	21959765	53004	49891	0.417507782285
chr7	21959765	1255616792	22016696	56931	49892	0.40952364224
chr7	22016696	1255673723	22072657	55961	49892	0.416836424717
chr7	22072657	1255729684	22126027	53370	49891	0.405013958892
chr7	22126027	1255783054	22178971	52944	49892	0.445500047219
chr7	22178971	1255835998	22230991	52020	49892	0.383518194575
chr7	22230991	1255888018	22282676	51685	49892	0.39943118059
chr7	22282676	1255939703	22335490	52814	49891	0.383603143046
chr7	22335490	1255992517	22387937	52447	49892	0.398489932886
chr7	22387937	1256044964	22440481	52544	49892	0.42158150157
chr7	22440481	1256097508	22492377	51896	49892	0.411199105921
chr7	22492377	1256149404	22575868	83491	49891	0.417393283189
chr7	22575868	1256232895	22630603	54735	49892	0.434339374452
chr7	22630603	1256287630	22682744	52141	49892	0.39246672548
chr7	22682744	1256339771	22734926	52182	49892	0.410306038365
chr7	22734926	1256391953	22793605	58679	49891	0.414400136333
chr7	22793605	1256450632	22851672	58067	49892	0.411241992147
chr7	22851672	1256508699	22907104	55432	49892	0.433351974456
chr7	22907104	1256564131	22963838	56734	49892	0.417766810611
chr7	22963838	1256620865	23020766	56928	49891	0.357761422122
chr7	23020766	1256677793	23075308	54542	49892	0.384870652513
chr7	23075308	1256732335	23139351	64043	49892	0.412669414777
chr7	23139351	1256796378	23193533	54182	49892	0.392558551575
chr7	23193533	1256850560	23248807	55274	49891	0.394753505201
chr7	23248807	1256905834	23304626	55819	49892	0.429236832676
chr7	23304626	1256961653	23367650	63024	49892	0.433970646569
chr7	23367650	1257024677	23422977	55327	49892	0.406810294968
chr7	23422977	1257080004	23481734	58757	49891	0.413662820382
chr7	23481734	1257138761	23541185	59451	49892	0.432516988495
chr7	23541185	1257198212	23601846	60661	49892	0.421812666908
chr7	23601846	1257258873	23663196	61350	49892	0.416847321152
chr7	23663196	1257320223	23722200	59004	49891	0.420015252945
chr7	23722200	1257379227	23777105	54905	49892	0.375277747423
chr7	23777105	1257434132	23837312	60207	49892	0.377524581451
chr7	23837312	1257494339	23904611	67299	49892	0.392570579495
chr7	23904611	1257561638	23960015	55404	49891	0.409493728003
chr7	23960015	1257617042	24016901	56886	49892	0.399353103521
chr7	24016901	1257673928	24075043	58142	49892	0.385566620229
chr7	24075043	1257732070	24131574	56531	49892	0.40019811788
chr7	24131574	1257788601	24186692	55118	49891	0.406466009906
chr7	24186692	1257843719	24239039	52347	49892	0.389909834187
chr7	24239039	1257896066	24291541	52502	49892	0.403367426623
chr7	24291541	1257948568	24347457	55916	49892	0.39456694744
chr7	24347457	1258004484	24402685	55228	49891	0.404950297851
chr7	24402685	1258059712	24458444	55759	49892	0.416445480631
chr7	24458444	1258115471	24512603	54159	49892	0.412592319055
chr7	24512603	1258169630	24565302	52699	49892	0.403586337761
chr7	24565302	1258222329	24618611	53309	49891	0.381466891765
chr7	24618611	1258275638	24673574	54963	49892	0.35681537006
chr7	24673574	1258330601	24729741	56167	49892	0.355255661587
chr7	24729741	1258386768	24782647	52906	49892	0.445347496551
chr7	24782647	1258439674	24838160	55513	49891	0.43225132399
chr7	24838160	1258495187	24891647	53487	49892	0.411905474125
chr7	24891647	1258548674	24943295	51648	49892	0.404577048926
chr7	24943295	1258600322	24995244	51949	49892	0.400327237729
chr7	24995244	1258652271	25052012	56768	49891	0.407634448379
chr7	25052012	1258709039	25115680	63668	49892	0.43057060736
chr7	25115680	1258772707	25175803	60123	49892	0.425254474087
chr7	25175803	1258832830	25231261	55458	49892	0.411439081123
chr7	25231261	1258888288	25284260	52999	49891	0.399169811321
chr7	25284260	1258941287	25335001	50741	49892	0.409404438138
chr7	25335001	1258992028	25386457	51456	49892	0.404084964145
chr7	25386457	1259043484	25437641	51184	49892	0.400390739474
chr7	25437641	1259094668	25492143	54502	49891	0.398803735574
chr7	25492143	1259149170	25543379	51236	49892	0.404082986904
chr7	25543379	1259200406	25594677	51298	49892	0.416265424277
chr7	25594677	1259251704	25652435	57758	49892	0.404421821707
chr7	25652435	1259309462	25703277	50842	49891	0.411108707197
chr7	25703277	1259360304	25757333	54056	49892	0.416615794439
chr7	25757333	1259414360	25815841	58508	49892	0.415491633766
chr7	25815841	1259472868	25866976	51135	49891	0.400402847309
chr7	25866976	1259524003	25917357	50381	49892	0.410305267754
chr7	25917357	1259574384	25969478	52121	49892	0.411630405587
chr7	25969478	1259626505	26022480	53002	49892	0.417429202121
chr7	26022480	1259679507	26083473	60993	49891	0.42822244811
chr7	26083473	1259740500	26136675	53202	49892	0.423340789053
chr7	26136675	1259793702	26194293	57618	49892	0.453548308718
